Area,Bedrooms,Age,Price
2820,4,5,15501503
1077,1,18,5141915
984,1,28,4861666
4790,7,15,26165958
2016,4,31,10803750
4704,6,8,25825978
1586,3,39,7434329
2484,4,20,13440172
3067,3,30,16030562
2819,4,18,15384818
2404,3,17,12806066
1016,1,29,4871052
2184,3,37,11114919
704,1,5,4118847
1378,2,6,7710224
2222,4,5,12331894
3151,5,16,16778824
3085,5,14,16876086
4856,7,22,26334328
4314,7,23,23105419
904,1,13,4812316
2284,3,5,12290282
4241,7,4,23811973
3211,4,38,16737444
4067,5,4,21937580
4895,8,4,27113789
4497,6,25,23629040
2866,4,32,14765472
2516,3,31,13016629
1744,3,37,8269700
4770,8,7,26029394
1202,1,31,5205528
2465,3,18,12868430
2723,3,33,13986030
3705,4,12,19605018
3173,5,31,16966726
3118,4,10,16462700
3142,4,29,16619650
1021,1,25,4386414
4959,8,5,27766802
3861,4,26,20312407
1267,1,33,5634325
1211,1,24,5700131
1318,1,30,6017885
758,1,8,4199389
2004,2,38,9565077
3308,4,0,18154195
2055,3,11,10847537
2810,3,7,14801876
2300,4,19,12473240
3600,4,37,18274518
3295,4,4,17916720
2379,4,35,12344481
845,1,35,3505960
3245,3,38,16147641
714,2,13,4130307
1781,2,32,9091992
4195,5,14,22338959
2923,3,29,14805744
3265,5,17,17550084
1134,1,11,5572460
941,2,7,5443658
1269,1,23,6129289
1496,3,18,7854933
3705,5,33,19151783
4594,8,21,25212877
4761,7,1,26532082
3848,6,36,20553809
2270,2,3,12513205
4635,8,12,25674075
4490,5,9,24540583
2533,3,16,13726863
1071,1,34,4383215
2943,5,8,16068264
1837,1,2,9431960
3490,5,30,18334088
2450,4,21,13051601
3186,3,21,16383838
1171,2,23,6037228
3408,5,40,18009250
3296,5,29,16971166
1164,1,2,6214223
1694,3,30,8700977
4880,7,23,26182088
3857,6,28,20218827
4274,5,19,23060958
2602,3,11,13632259
995,1,30,4307828
2622,4,32,13936056
1160,1,2,6580730
3847,5,27,20379966
3432,5,5,18950077
3024,4,2,16767898
2010,3,23,10426395
2882,4,13,15295820
971,1,10,4967875
3688,6,14,20443394
762,1,36,2973245
3887,4,23,20180038
1502,1,8,7504153
4366,7,32,23199370
4396,7,3,24704035
905,2,32,4365887
4854,7,26,26064007
2520,4,32,12753585
4479,6,34,23951100
1405,2,38,6605429
4060,6,6,22290234
3966,5,34,20799956
3484,6,19,19079802
3004,3,23,15893670
2335,2,4,12265043
3928,7,26,21016125
4755,6,40,24462976
4806,7,18,26300413
2546,3,39,12984766
4774,8,21,26124015
1246,1,8,6136769
4603,7,1,25743217
624,1,36,2648347
2115,3,36,10767182
2426,2,3,12899467
3688,5,3,19920617
2593,4,11,14176056
1162,2,7,6139753
3893,5,26,20823783
2701,4,24,14156730
3318,4,34,16944336
1223,1,8,6737205
3544,6,16,19408102
2698,5,40,13943321
3589,4,12,18859680
2521,3,11,13812305
4868,8,6,26793842
1201,1,36,5664945
2549,2,25,12764690
753,2,33,3615754
1166,1,26,5177835
1371,2,39,6543104
4109,5,22,21938098
2252,2,32,11480522
3883,6,22,21047445
4153,5,13,22631613
3508,4,19,18745556
1216,1,16,6079140
2430,3,6,13270652
736,1,20,3620185
2102,3,31,10428306
1213,2,10,6623633
3999,5,11,21876356
4193,5,37,22053807
874,2,21,4012355
3069,5,9,16647767
3520,6,26,18812583
4518,6,10,24409966
944,2,27,4891890
2298,3,20,12219472
750,2,12,3606064
680,1,33,2475631
804,1,8,3960293
2426,4,12,13480202
2433,4,26,12975796
3969,7,6,22102426
2857,5,19,14986488
4040,6,22,21835875
2256,2,17,11755960
3458,6,12,19188301
4362,5,34,22836971
1877,1,38,8488563
2182,3,17,11160227
1531,2,18,7692834
4130,5,14,22091717
4107,6,6,22371134
3682,5,11,19794621
3908,7,17,21620733
3679,6,5,20110138
4721,8,3,26082805
4365,6,15,23711191
2814,4,31,14711951
3870,6,28,20500159
3036,5,25,16187959
2900,3,23,15412681
3239,3,0,17739134
4586,8,9,25525675
2529,3,33,12742681
3973,6,21,21159522
4150,5,29,21610068
2460,4,10,13753222
1629,2,36,8121930
2800,4,12,15042623
2025,3,9,10649673
3420,6,34,17744345
3364,5,0,18339450
1277,2,27,6351964
3434,6,5,18804944
4341,7,16,23694195
2961,3,16,15849549
3380,6,14,18826314
1600,2,34,7369384
5000,6,34,26468592
3561,4,21,18629619
2587,3,25,13717794
778,1,22,3314720
4993,8,37,26290929
930,1,39,3975411
2362,4,20,12603092
1668,1,23,8341408
4230,6,26,22708469
3319,6,34,17573294
1026,1,17,5240006
1405,3,22,7605400
696,1,33,2601105
862,1,6,4311496
1325,1,26,6705617
1425,1,31,6520399
3534,4,13,18591954
4240,6,38,22091529
2975,5,33,15784001
1200,2,28,5999380
4486,7,22,24524839
3295,5,6,18037320
3500,4,2,19016213
4366,6,0,24070299
1611,1,15,8389937
1612,2,12,8553904
3993,5,30,21055724
4164,6,24,22359659
4630,7,19,24702938
4665,6,16,25020843
4781,6,9,26000694
964,2,30,4567943
4787,7,6,26411831
2510,4,36,12543981
883,2,17,4329141
2565,2,13,13113020
4600,7,5,25623333
910,1,10,4818506
2320,4,18,12662154
2358,4,20,12298516
2498,3,40,12281674
3636,5,8,20149705
3675,6,33,19454652
2277,3,27,11383810
2683,4,12,14791365
987,1,15,5284169
3128,4,31,16292828
2780,4,28,14397765
2018,3,22,10126978
3882,6,29,20315120
4581,6,38,23710594
2048,2,28,10084415
1564,3,28,7682062
1254,1,22,5963157
4929,6,5,27156283
1990,2,36,9777530
4528,7,33,23770327
3659,6,33,19552064
723,2,24,3306450
2489,4,33,13046528
3637,6,22,19860579
2574,4,15,13780699
2545,2,4,13952470
2207,3,0,12196904
4174,7,4,22745708
4917,7,12,26995592
2203,2,33,10970800
2354,4,1,13085880
2607,4,13,14012947
2603,3,1,13961677
943,1,27,4472892
3867,4,24,20667274
3039,5,17,16716057
3556,4,32,18077332
1527,2,10,8156393
3518,6,30,18448334
4831,6,33,25133135
2931,3,13,15345150
2996,4,5,16471735
3832,4,29,20281104
2969,5,26,15596960
4012,7,29,21274297
2819,3,14,14876640
2444,2,8,12694046
3419,6,8,19186041
2362,4,0,12996277
3515,4,10,18518121
2299,3,18,12064131
2053,3,5,10964262
1096,1,15,5663696
2975,5,39,15004256
2915,5,17,15705176
4340,6,21,23350574
1877,1,10,9889731
4629,7,6,25206936
3459,5,31,17807549
698,2,28,2999085
2189,3,15,11287743
4881,7,23,25958957
3883,4,24,20619679
4432,5,34,22942516
2867,4,38,14953047
2914,4,36,15312073
2852,5,28,14777407
4299,6,5,23136166
3006,3,3,16142853
2528,4,12,13481322
3097,3,21,16144733
1127,1,22,5486374
1481,2,40,6571824
3973,5,39,20217918
833,2,32,3759651
1596,3,31,8322865
3049,5,24,16036378
3315,4,11,17782898
2073,2,37,10410376
3857,5,40,19598653
4216,6,33,22240261
1086,1,23,4800211
1950,4,17,10387984
2051,4,36,10543243
3209,5,9,17470180
2269,2,9,12270507
1180,1,24,5637548
2580,2,13,13332786
4375,7,32,23376087
3496,5,26,18409282
4705,6,23,25307778
3928,5,22,21190941
1059,1,4,5924569
2681,5,6,15245583
802,2,33,3939565
2513,2,20,12614333
3061,5,0,16691852
2411,2,21,11949471
2969,4,29,15230868
4284,7,19,23019517
2514,2,7,13564140
1610,1,6,8446696
2136,3,32,10442619
4811,6,2,26138901
1138,2,18,5824452
2941,4,8,16331279
3527,4,38,17900593
3592,5,40,18693645
3338,6,8,18704801
2780,5,14,14816273
1131,1,9,5514944
1369,3,21,7203985
2174,3,24,10983714
4008,6,3,22198347
4072,5,27,21130258
740,1,37,2772452
4623,8,32,25122647
1270,2,30,6372470
4739,6,1,25904370
2103,4,8,11616026
3480,6,15,19332390
4221,6,26,22755451
1663,2,39,8150692
3284,4,13,17738936
1032,1,27,4893183
1473,2,25,7440496
3276,5,32,16879284
2855,5,39,14604952
4145,5,26,21587388
4429,5,10,23934944
4402,5,8,23541870
4943,6,37,25934094
4192,5,18,22726319
913,2,34,4394978
795,1,40,2907401
946,1,34,3822216
1493,1,22,7132270
2381,4,1,13030678
3527,5,38,18110501
1502,2,19,7985804
4565,6,16,24916075
1655,2,18,8159775
1832,2,26,9450030
2079,4,31,10855558
3688,4,37,19285060
3175,3,39,16132837
2006,2,39,9719842
2287,4,23,11877646
3556,5,9,19719863
735,1,13,3766648
3514,4,19,18296239
1025,1,30,4369421
1998,3,9,10504015
719,1,20,3004005
2942,5,19,16157152
4468,7,26,24275846
4171,6,29,21795483
2620,4,35,13823612
3200,3,11,17365928
3445,4,9,18710330
3213,3,19,17154338
4100,6,0,22374156
1872,1,35,8970636
3767,5,12,19995838
2447,2,27,12023266
821,1,21,3692363
3765,6,15,20406879
2421,2,38,11543713
3180,4,20,17215868
2608,4,9,14380052
4891,7,22,26691503
4085,6,8,22247721
4559,7,13,24676949
4766,7,38,25163649
3556,4,9,19473303
4962,8,29,26797412
4992,7,10,26934809
3503,4,14,18365640
4840,7,21,25819682
2961,3,8,15823828
1019,2,0,5926704
3145,4,21,16222338
1500,1,28,6927013
4519,5,20,24363856
4989,6,37,26149140
3525,4,39,17907447
2103,2,10,10802643
4642,7,23,25085746
1962,2,22,9876360
4583,6,24,24060353
4616,7,35,24431483
4121,7,10,22607266
3188,4,19,16875902
4554,7,27,24024217
4091,6,19,21751778
2037,4,28,10908559
2974,3,16,15264564
2560,4,20,13194935
978,1,17,4787806
1818,2,26,9126831
2760,4,35,14258206
858,1,6,4730487
3111,5,34,16216912
3311,4,4,18300414
1910,1,30,9305397
3985,7,17,21630789
4539,6,10,24751380
3091,3,21,16033368
4433,6,31,23675877
1553,1,33,7012685
3628,5,32,18629912
3285,4,10,17699522
4872,7,37,25833199
2423,3,39,12193959
2840,4,23,14824464
4164,6,40,22035092
2125,4,34,11254097
4715,8,35,24846052
4705,8,33,25127128
1827,2,13,9175798
781,2,1,4766561
1877,2,36,9438203
4005,6,10,21967709
1766,3,11,9758421
1549,1,3,8561673
2200,3,1,11986398
607,1,26,2513550
616,1,23,3055044
4269,7,37,22436424
4840,6,30,25953536
652,1,6,3542997
4983,7,7,27113510
1407,2,2,8065870
3742,4,28,19190044
2659,3,22,14111866
3073,5,33,16375251
4334,5,30,22583456
4465,7,10,24425262
1692,2,29,8181511
4948,6,25,26540666
4311,5,35,22331986
3247,3,22,17208029
1242,2,36,6051275
3430,6,15,19028426
1036,2,24,4909195
4487,6,18,23843764
3480,5,4,19348093
2481,3,35,12432976
4521,6,6,24615832
3251,4,36,16310040
2831,5,2,15530463
1726,1,13,8943736
1461,2,10,8079032
1558,3,36,7963639
2930,4,29,15087533
4614,7,11,24917135
3147,4,15,16397509
2432,3,26,12348557
1453,3,11,8260162
4274,7,7,23724478
2622,3,38,13104270
4571,6,21,24692671
2425,4,28,12369707
2286,4,8,12340031
1735,2,18,8971255
3276,6,24,17271379
992,2,20,4692409
2635,5,5,14573724
3316,5,29,17558358
3617,4,0,19549820
1668,1,37,8132097
4241,7,20,22690997
958,2,26,4385674
3265,5,35,17310255
1018,1,13,5175924
744,1,29,2983760
743,1,37,2700990
1332,1,19,6949713
1672,2,18,8901725
4349,6,38,23067478
3955,5,1,21424726
4199,5,21,22588321
1843,1,38,8269746
3774,6,13,20772415
3215,4,6,17507767
695,1,40,2616453
4110,7,17,22395969
2422,3,2,12900139
1668,2,28,8484992
3617,4,30,19046358
3332,4,12,17452206
1127,1,15,5277816
1374,3,12,7778710
4483,5,3,24441095
3732,4,20,19801492
666,1,34,2685176
1607,2,40,7844304
2422,2,40,11842068
4829,7,40,25566945
4367,5,36,22343212
4268,7,0,23433393
1192,1,28,5884584
4235,6,26,22566531
1058,1,2,5708083
1392,2,22,7116017
2142,4,1,11985959
3405,4,32,17350996
4296,6,3,23230245
3073,3,27,15826980
2155,4,19,11798172
3339,6,15,17919483
4038,7,36,21427835
728,2,11,4225863
2324,2,4,12603760
3812,6,21,20238415
3733,4,3,20316229
4823,8,9,26810473
2519,4,25,13600619
4548,5,36,23659263
1702,3,18,8692250
3523,6,36,18587028
4713,8,24,25345409
2949,3,39,14538051
4033,6,8,22112830
3210,3,29,16514048
1317,2,20,6294206
4974,8,15,26865088
2849,5,30,14767055
2837,3,7,15184361
3166,5,35,16535837
4410,6,22,23330717
2877,5,36,15112750
1339,1,15,6540579
3728,4,15,19567568
3642,4,39,19011102
4476,5,23,23693847
4371,5,25,23225615
1710,2,1,9372072
1112,2,25,5713958
1675,1,29,7982320
3306,4,11,18132271
4302,7,27,22850211
3978,5,13,21445028
3206,4,21,16922297
3756,5,15,20457194
1835,1,36,8939766
1602,2,20,8324268
4494,7,27,23813181
1529,3,13,8210593
4639,6,18,25036198
1854,1,39,8565758
2281,3,32,11276177
3334,4,14,17984832
1571,1,0,7999325
3365,5,35,17702954
4016,6,23,21635062
1589,3,36,7684962
4235,5,11,22400951
918,1,0,4715870
3975,6,5,21471478
4846,6,33,25416595
917,2,5,5065323
1682,3,24,8297590
4340,7,23,23083196
4070,6,10,21997557
2900,4,36,15243014
2681,3,27,13454162
1152,1,7,6193152
3894,6,20,20947716
3404,5,35,18034386
4869,8,26,26407543
1674,2,28,8044930
3414,5,39,18072003
1985,3,28,9870899
4897,7,10,26328843
3032,4,20,16300539
2944,5,27,15847613
819,1,39,3312298
3059,3,25,16144797
2402,2,6,13107242
4072,6,26,22000936
2463,4,40,12455152
2977,4,39,14949554
2031,2,36,9958024
3962,7,19,21204687
4191,6,7,23252165
2242,3,8,12070603
1532,1,13,7919149
2304,2,1,12581151
2798,3,11,14903861
1993,3,8,10984306
4426,6,34,23058298
4283,6,19,23416841
1868,3,16,9957131
1829,1,6,9505181
3267,4,11,17397026
3454,6,7,19117536
2993,5,7,16742015
3558,5,12,19466728
2083,2,26,10574487
3135,3,18,16598435
2828,5,40,14889316
3479,5,16,19055534
2328,2,8,12455024
2124,4,17,11503467
4767,6,0,25764407
4529,5,12,24054921
3092,5,15,16827702
1391,3,18,7216402
1167,1,1,6638513
4903,6,11,26282381
3292,5,5,18340503
1171,2,30,5472096
676,2,27,3107079
718,2,22,3256738
2526,2,3,13325866
1555,2,14,7747907
2172,2,8,11648895
2164,3,5,11680320
1213,1,37,5753849
1967,3,20,10489606
1019,1,12,5296813
2057,3,9,10946856
3462,4,15,18568349
2752,5,4,14951378
1616,1,16,8541162
3601,5,11,19315171
4154,7,15,22604160
4529,5,38,23442917
4675,6,11,25440608
4800,7,11,25941147
4137,5,36,21696750
3197,5,16,17015347
3689,5,27,19272428
2423,3,14,12569251
1534,1,32,6855762
4985,8,21,27360825
3131,4,3,17138328
3366,4,0,18077331
4118,7,0,23170792
4788,7,7,26089543
1029,1,34,4268872
3235,5,17,17657981
4344,5,40,22820257
4169,5,34,21576483
4046,7,33,21354409
665,1,37,2619914
3786,6,12,20568178
3371,4,7,18595874
4049,5,11,21498010
1519,1,20,7455280
4959,6,10,26961591
4256,6,21,23176196
3303,5,15,17756140
1062,1,33,5019273
1800,2,31,8889564
1957,4,23,10061233
4680,8,17,25918579
4959,7,10,27330947
3462,6,16,19008059
702,2,33,2957436
1469,2,37,7061744
810,2,7,4397400
2616,5,35,13941538
2003,2,14,10608095
1829,3,35,9255901
2117,3,2,11942468
1372,1,4,6989013
3195,4,12,17200818
1434,3,21,7576804
4699,8,6,26015786
974,1,0,5074989
2671,3,40,12989010
4635,6,27,24857726
902,1,9,4828392
624,1,13,2758249
4335,7,3,24351983
1010,2,11,5654991
4288,6,4,23502894
3667,6,21,19496976
3100,4,1,16883888
3109,5,3,17341739
3508,4,40,18277608
1210,2,1,6966524
4604,8,23,25142335
3930,6,40,20350490
1389,3,23,7444650
4672,6,33,24996690
3975,7,4,21947736
4607,6,40,24276412
4460,6,3,24303291
750,1,0,4164081
4826,6,26,25596687
1075,1,21,5235087
4359,7,9,24255320
3158,5,18,16815147
1257,2,11,6740333
689,1,1,3644556
1006,1,23,4941797
3993,6,29,21508247
1726,3,38,8813604
3001,3,36,15267513
4409,6,31,23501991
1689,2,16,8410725
3007,3,18,16000298
4542,6,9,24390198
2798,4,40,14003775
1364,3,3,7451526
1562,2,13,8058551
4413,5,23,23074216
2013,2,12,10248119
2623,5,26,13913588
983,1,12,5312292
2991,5,27,15702029
4070,5,27,21818384
2325,4,36,11883866
3678,4,16,19771277
2513,2,19,12727380
3478,6,21,18994497
1254,1,39,5427008
3604,4,36,18717871
2978,3,3,16090063
1275,2,30,6523995
1312,3,11,7398210
2107,4,0,12155533
1029,1,36,4605906
751,1,19,3163931
976,1,39,3942677
4032,6,27,21456234
3042,3,24,15913352
1600,2,17,7853360
3945,5,23,20911426
4299,6,22,22864468
809,1,22,3884773
1287,2,33,6105695
2047,2,37,10117329
1164,1,15,6023784
979,1,33,4411448
3255,4,18,17205769
1986,3,26,10169076
3770,6,19,20409190
3215,3,5,17485231
2697,3,1,14749315
2679,5,26,14042811
620,1,6,3191543
4139,5,1,22553173
2195,4,40,11432259
1787,2,27,8876306
3110,5,24,16361827
1912,2,37,9667566
2208,3,4,11650128
4985,8,1,27695332
2441,2,30,11982854
1131,2,22,5439626
2309,4,1,12489407
2281,3,13,12129968
1493,3,35,7165062
676,1,13,3702053
862,1,15,4631337
4631,8,29,25015312
1998,4,29,10714209
1807,2,2,9576952
777,1,14,3987598
2831,3,18,15240387
2297,2,7,12558685
4376,7,14,23823365
1145,2,33,5424504
1546,2,14,7986507
3907,5,14,20712922
3729,4,36,19054274
4908,6,34,25480934
809,1,15,4148422
1008,2,33,4981328
2673,5,32,14295897
4304,5,32,22302052
4861,8,29,26483751
3532,6,31,18996735
3534,6,23,19230671
1234,1,0,6746450
2042,4,1,11844971
907,1,30,3727283
4546,6,40,23559646
4289,7,29,22915805
4889,8,26,26103715
3980,7,4,21740073
2773,5,14,15244891
2979,4,8,16011426
1978,2,31,9870537
1438,1,36,6789895
3263,4,10,17478649
4486,7,17,24347236
2925,5,38,14978737
4098,6,20,22106383
4512,6,31,23982271
4521,6,5,24564412
2480,2,30,12665097
4603,6,32,24515888
1591,3,28,8096248
3704,5,5,19888969
1146,1,16,5917105
2794,4,1,15141656
4931,6,23,26248880
1940,3,34,9537330
3704,6,17,20441100
2838,5,21,14975367
937,2,1,5440748
763,1,19,3451737
1367,2,9,7074473
2509,3,25,13065611
4888,6,9,26603109
807,2,30,3472511
2291,3,21,12198314
4585,6,35,24110070
2158,2,0,11736491
1450,2,39,6711521
3482,4,9,18793058
798,1,4,4149700
1784,2,18,8803971
2886,3,2,15235359
3588,4,0,19452241
4097,7,7,22421059
3102,4,35,15658569
4234,5,27,22412410
2432,4,10,13587235
1225,1,30,5842386
2535,2,14,13484145
2381,4,29,12665281
2294,4,7,12204075
860,1,31,3839343
4401,5,34,23294545
3477,6,24,18568696
1090,1,14,5478939
4149,6,20,22529016
2811,3,37,14416512
3491,5,34,17923877
1492,1,35,7013863
2839,5,26,14876572
3950,6,0,21529501
3003,3,0,16576350
1799,3,6,10139750
4036,7,0,22544153
2023,2,19,10019516
716,1,14,3224100
2158,4,31,11373973
2793,5,39,14837476
4613,8,6,25732078
4256,6,9,23450355
3939,6,17,21459399
3682,6,12,20464979
4397,7,39,22922208
3187,5,3,17426109
2004,4,25,10294286
1693,3,19,9130697
4060,5,28,21102405
2305,4,39,11834421
3639,6,28,19494007
2772,3,9,15069561
4377,5,37,22539183
4641,8,10,25397205
1127,2,0,6236630
3502,5,34,18683807
2902,3,34,14890173
802,2,22,4193656
1390,3,16,7656287
2019,2,26,10237140
797,1,6,3895388
1382,1,5,7622142
4148,7,23,22095355
800,1,22,3895929
2833,3,19,14480813
3245,3,22,16644232
3337,5,27,17579071
3080,5,2,17192437
902,2,38,4377374
4485,7,28,24022375
3898,4,27,20122557
4618,8,12,25229450
1939,3,22,10313094
3592,4,24,18909561
4425,6,31,23026749
2534,2,1,13776470
4003,5,2,22106262
2718,5,26,14586827
1140,1,22,5651146
4106,5,24,21644771
4789,6,1,25830290
1002,1,10,5280160
872,2,8,4377962
2805,4,28,14741117
4598,8,15,24989221
2023,2,5,11185625
3737,5,34,19820039
3148,3,23,16456133
1717,2,38,8051699
2731,4,15,14372895
3135,3,17,16443009
618,1,1,3698734
3616,5,34,19079000
1170,1,33,5694276
766,2,0,4490184
1865,3,23,9984692
4094,7,30,21660712
943,2,13,5002416
4376,7,33,23684202
4431,5,7,23728099
3388,5,3,18712413
1797,3,18,9114712
2826,4,11,15033594
3828,6,38,20301308
2191,2,18,10961211
4726,8,36,24975457
817,2,0,4473789
1671,2,19,8451783
3901,7,26,21200261
3703,5,37,19618493
2160,2,19,11226583
3235,4,27,16759815
3217,5,40,16682283
4948,8,37,26299541
1838,2,36,9156423
2320,2,27,11899270
902,2,11,5118650
2633,4,21,13741899
2085,4,7,11718827
1263,1,16,6475921
4717,8,10,25814563
3115,4,17,16357231
4044,6,29,21178486
4306,6,35,22684237
4593,6,8,24563955
4393,6,19,23350191
2433,4,36,12462489
2851,3,14,15323758
4365,7,34,23116980
1459,2,13,7240196
892,1,27,4099756
2298,3,36,11574190
3216,3,35,16541845
1886,1,19,9245582
1214,2,16,6580522
3438,6,21,18848004
2134,2,32,10607176
3118,4,18,16423143
925,1,0,5355807
1850,3,9,9750275
2614,5,2,14485480
2119,4,18,11652540
2676,3,8,13968704
4819,7,24,25753853
2097,3,6,11331368
3885,5,39,20013149
3570,4,2,19453846
1434,1,32,7079091
1094,1,8,5527690
1081,1,24,5001291
2896,4,2,15527442
4456,7,10,24265438
1456,1,38,6966038
3096,5,37,16428524
3137,5,10,17118865
4680,6,36,24693947
2624,3,0,14658079
2102,4,35,10757003
1483,3,4,8308488
1544,3,8,8752998
3378,4,11,18285570
4065,6,7,22014540
2220,4,27,11804675
989,1,15,5164742
954,1,36,4280795
4554,6,34,24086256
3432,4,17,18052426
3021,5,3,16984139
4592,8,17,25099314
3899,4,13,21155809
3303,5,33,16932327
1594,3,40,7539449
846,1,15,3900424
4233,5,24,22721164
2885,5,27,15615875
2696,3,0,14532250
1289,2,26,5983082
2174,2,10,11340771
4264,7,11,23111648
3073,4,0,17142069
1438,2,1,7891792
3476,4,1,18592837
4304,6,19,23253219
2200,3,12,11484569
4301,7,9,23485541
1759,2,39,8519822
3800,4,15,19815799
2358,3,34,11702997
3354,4,0,18289122
1090,1,16,5572796
1544,1,20,7568222
1729,2,27,8856600
4550,7,6,25173414
1264,1,33,5492251
1019,1,39,4517841
4990,6,28,26472585
1271,1,12,6736129
1626,3,15,9009161
3581,4,19,19011854
1732,2,17,8713347
4680,6,16,25117319
4165,6,27,22463651
1578,2,28,7538006
2786,5,31,14736650
4434,6,18,24232986
2267,3,11,12457884
2378,4,13,12974181
2134,4,31,11148817
4813,8,21,26218095
3148,3,32,16080480
4558,8,6,25546002
2513,3,0,13936966
1507,1,0,7959078
3646,5,39,19063415
3314,4,7,17708139
1213,1,25,5561641
3924,7,1,21909605
2006,3,3,10622761
2572,4,30,13013367
1365,1,29,6669949
1856,3,28,9435124
2871,3,34,14859260
4872,8,16,26953130
4532,5,30,23792939
2602,3,31,13110714
4189,5,17,22672071
3429,5,34,18058701
2448,3,18,12495330
3606,6,28,19482233
833,1,22,3493752
2784,4,3,15659924
3780,5,22,20355530
1342,1,29,5941619
1260,1,36,5547664
4889,7,12,26390873
1298,2,18,6252236
4436,6,26,23497286
4512,6,33,23997734
3525,4,27,18032788
1880,3,22,9778114
4397,6,35,23132960
3535,5,39,18441623
3653,5,2,19953398
3914,5,28,20875902
1579,2,7,8100165
2023,2,12,10907441
4195,7,17,23120625
3653,6,14,19559060
4989,7,1,27276321
2888,5,27,14977438
1147,2,39,5510934
3829,6,22,20371431
4752,7,15,26176935
2831,5,30,14575360
4385,7,11,23633219
1043,1,28,4606276
821,2,12,4251053
746,1,34,2956961
3395,4,8,18370096
1285,1,35,5831244
2087,4,27,10598974
2803,4,3,15310662
2074,2,22,10644215
4507,7,40,24069554
3768,6,10,20831982
2661,3,33,13793245
4767,8,11,26532296
993,1,18,4566410
1793,2,37,8603816
1043,1,35,4346995
3234,3,40,16311027
2455,2,24,12592973
4616,8,34,24589546
2071,2,32,10575020
4668,7,40,24850867
3682,4,30,18829387
3923,7,14,21782160
611,1,31,2532525
2329,4,19,12305339
1669,2,33,8152674
2527,3,37,12655143
2233,2,17,11400809
923,1,32,4205334
4321,6,38,22746204
2864,5,14,15804529
3758,5,17,20525149
4896,8,10,26842915
4769,7,29,25103689
4190,7,26,22181133
1861,1,9,9940247
4482,5,4,24509637
4844,8,16,26320250
1662,3,32,8354922
4588,7,34,24101463
986,2,40,4225286
3878,4,19,20435122
3912,5,11,21172375
2619,3,12,14093998
4984,8,23,26710337
3286,5,7,18166351
4935,6,22,25963001
3947,6,10,21519910
4965,6,34,26178108
1873,2,5,9788379
1646,2,18,8483180
4958,8,14,26798775
2563,2,33,13088712
3061,3,12,16355889
1253,1,23,6265176
3232,4,10,17697177
4135,6,17,22696064
850,1,24,4179584
711,1,6,3693298
3347,5,33,17603508
3023,3,27,15264640
3751,4,19,19540373
2550,2,22,13023653
3327,4,6,18357728
2558,4,34,12870451
4006,6,40,21214481
1909,3,5,10094589
944,2,3,4915194
4367,5,33,22826199
3785,5,36,19665287
2796,5,19,14706666
1929,3,23,9717350
